Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-22 00:00:00+05:30,2324.729668125036,2343.15521464543,2278.0675697941683,2284.815673828125,2002642,0.0,0.0
2021-02-23 00:00:00+05:30,2273.2816887014515,2297.210969635151,2215.8514144605724,2270.6015625,3267268,0.0,0.0
2021-02-24 00:00:00+05:30,2271.367504954979,2306.160775337763,2246.672438568778,2260.216552734375,1708526,0.0,0.0
2021-02-25 00:00:00+05:30,2273.281669114501,2284.0498454418853,2236.143378688512,2272.085205078125,2839515,0.0,0.0
2021-02-26 00:00:00+05:30,2237.913624507801,2258.923480481347,2163.2063838507815,2179.669677734375,3933813,0.0,0.0
2021-03-01 00:00:00+05:30,2201.4936780053617,2268.3998489196915,2201.4936780053617,2261.12548828125,2545806,0.0,0.0
2021-03-02 00:00:00+05:30,2283.8105127954245,2299.6517430975828,2257.9668900605225,2288.02197265625,2033586,0.0,0.0
2021-03-03 00:00:00+05:30,2302.9538213326923,2314.1526772182597,2274.047298907368,2299.220947265625,1591567,0.0,0.0
2021-03-04 00:00:00+05:30,2278.067468098899,2330.7118843784956,2249.352331946392,2313.57861328125,2149984,0.0,0.0
2021-03-05 00:00:00+05:30,2296.254014855646,2320.0874874385345,2275.2920562554864,2284.86376953125,1953642,0.0,0.0
2021-03-08 00:00:00+05:30,2280.9388094048295,2310.132528954493,2258.9717786444958,2280.651611328125,1593838,0.0,0.0
2021-03-09 00:00:00+05:30,2297.210980251787,2339.3265148897367,2293.5257774972124,2318.938720703125,1800442,0.0,0.0
2021-03-10 00:00:00+05:30,2341.240782723724,2341.240782723724,2312.0949660779593,2327.79248046875,1056102,0.0,0.0
2021-03-12 00:00:00+05:30,2338.177625308495,2359.091673771451,2294.3391419011723,2298.5029296875,1279203,0.0,0.0
2021-03-15 00:00:00+05:30,2299.6514719738575,2323.5807494627443,2242.699791550307,2254.137939453125,1524449,0.0,0.0
2021-03-16 00:00:00+05:30,2277.3020320088012,2373.7849509453995,2273.617062517376,2362.873291015625,4230564,0.0,0.0
2021-03-17 00:00:00+05:30,2354.641219224975,2354.641219224975,2307.8356396824265,2319.177978515625,1623187,0.0,0.0
2021-03-18 00:00:00+05:30,2363.1125705210125,2363.1125705210125,2287.639516431911,2301.56640625,1851739,0.0,0.0
2021-03-19 00:00:00+05:30,2290.5106299005315,2329.7546482147486,2254.473228507687,2307.97900390625,3738079,0.0,0.0
2021-03-22 00:00:00+05:30,2287.6390945872076,2333.679121303484,2287.6390945872076,2321.81005859375,1489853,0.0,0.0
2021-03-23 00:00:00+05:30,2325.9262965368052,2329.7070764959412,2295.488201968702,2307.070068359375,1745466,0.0,0.0
2021-03-24 00:00:00+05:30,2307.0702909254633,2364.2133772334514,2306.783092766242,2338.896240234375,4132092,0.0,0.0
2021-03-25 00:00:00+05:30,2345.9784981170847,2363.255483483717,2289.553307611604,2299.31640625,2272545,0.0,0.0
2021-03-26 00:00:00+05:30,2321.140477321424,2406.2808204640232,2305.921546634605,2397.857666015625,3084607,0.0,0.0
2021-03-30 00:00:00+05:30,2430.3537229306003,2472.804129554041,2413.5074147041964,2467.635498046875,2332884,0.0,0.0
2021-03-31 00:00:00+05:30,2467.635223145657,2472.3252684839576,2422.600272101251,2428.72607421875,1616044,0.0,0.0
2021-04-01 00:00:00+05:30,2423.557780506025,2454.713753686615,2423.557780506025,2442.4619140625,1219588,0.0,0.0
2021-04-05 00:00:00+05:30,2448.4439768400666,2448.4439768400666,2378.0918922826995,2403.121826171875,1268939,0.0,0.0
2021-04-06 00:00:00+05:30,2417.8143463741717,2507.7884352732895,2397.2351664663947,2499.748291015625,3372846,0.0,0.0
2021-04-07 00:00:00+05:30,2493.4314141895798,2553.7811156921643,2488.7413679591123,2516.020751953125,1937977,0.0,0.0
2021-04-08 00:00:00+05:30,2517.359998496831,2544.5435643224478,2515.4456562926507,2537.12548828125,897483,0.0,0.0
2021-04-09 00:00:00+05:30,2522.146293295218,2541.289718671273,2498.360493791713,2518.126220703125,1185017,0.0,0.0
2021-04-12 00:00:00+05:30,2467.7786247054005,2498.216714166602,2445.5723006496814,2490.750732421875,1427691,0.0,0.0
2021-04-13 00:00:00+05:30,2488.6450152318416,2513.53146538416,2454.474051567262,2460.599853515625,1200230,0.0,0.0
2021-04-15 00:00:00+05:30,2479.0736109896397,2482.4716157647476,2428.3435332357976,2476.8720703125,1209829,0.0,0.0
2021-04-16 00:00:00+05:30,2476.776353402821,2578.1406925795895,2471.128902968981,2549.616943359375,2760777,0.0,0.0
2021-04-19 00:00:00+05:30,2536.504203046333,2536.504203046333,2456.91549482829,2461.7490234375,1552036,0.0,0.0
2021-04-20 00:00:00+05:30,2488.645254427687,2493.1439125738134,2420.494708043314,2444.2802734375,1489287,0.0,0.0
2021-04-22 00:00:00+05:30,2446.1945988677403,2447.486873522275,2381.4420576157295,2403.6962890625,1690758,0.0,0.0
2021-04-23 00:00:00+05:30,2418.867387384859,2455.1440817070948,2389.290657651917,2410.109130859375,1614593,0.0,0.0
2021-04-26 00:00:00+05:30,2421.6434027242885,2464.7161114683963,2421.6434027242885,2448.348388671875,1103980,0.0,0.0
2021-04-27 00:00:00+05:30,2436.000440702096,2469.405618497709,2425.4715586401226,2464.093505859375,866331,0.0,0.0
2021-04-28 00:00:00+05:30,2477.1595625703776,2508.0283399633045,2464.7163344740043,2502.572509765625,1065561,0.0,0.0
2021-04-29 00:00:00+05:30,2517.360764547057,2528.846821267424,2459.930480945223,2501.51953125,1295346,0.0,0.0
