Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-22 00:00:00+05:30,386.1368355694132,390.7774521208737,382.72111276386215,388.2978210449219,19266380,0.0,0.0
2021-02-23 00:00:00+05:30,391.3649339915508,391.3649339915508,371.6473235192131,373.0315246582031,27862010,0.0,0.0
2021-02-24 00:00:00+05:30,376.24809505733424,383.19903546280347,368.86892056104017,380.6496887207031,19107080,0.0,0.0
2021-02-25 00:00:00+05:30,383.7966049493083,391.4048346594023,375.9394457108961,377.5228271484375,28112580,0.0,0.0
2021-02-26 00:00:00+05:30,372.2448401720022,372.2448401720022,353.1247375805214,354.588623046875,42000480,0.0,0.0
2021-03-01 00:00:00+05:30,360.69314317900916,369.4366143277685,358.7811176272277,367.54449462890625,16300220,0.0,0.0
2021-03-02 00:00:00+05:30,367.46482715253035,372.12534937388824,362.5055348048101,367.3951110839844,19185745,0.0,0.0
2021-03-03 00:00:00+05:30,369.45646184222227,380.1617366799686,368.6996140821863,378.3194274902344,14378090,0.0,0.0
2021-03-04 00:00:00+05:30,371.22911261114405,380.4904094269162,368.46067953190726,377.96099853515625,20112570,0.0,0.0
2021-03-05 00:00:00+05:30,373.53944334509373,384.05550718294415,372.0456839318694,382.90032958984375,27039930,0.0,0.0
2021-03-08 00:00:00+05:30,382.4024001819092,387.94923395746144,377.084620451253,381.57586669921875,23490050,0.0,0.0
2021-03-09 00:00:00+05:30,381.9642716673164,396.54337941573334,381.9642716673164,394.1434020996094,39591725,0.0,0.0
2021-03-10 00:00:00+05:30,394.99981043881735,398.2064154844799,389.81149411760043,391.1558837890625,13807350,0.0,0.0
2021-03-12 00:00:00+05:30,394.1533333794926,394.3525134718356,380.80908773912427,385.4198303222656,13101325,0.0,0.0
2021-03-15 00:00:00+05:30,387.18242865346906,387.18242865346906,377.04478870585075,382.133544921875,13217765,0.0,0.0
2021-03-16 00:00:00+05:30,383.4181174958548,386.724311965356,378.41901409241154,379.0563659667969,13846120,0.0,0.0
2021-03-17 00:00:00+05:30,379.05639000881837,381.94431869509765,370.6515015735867,372.1153869628906,13474970,0.0,0.0
2021-03-18 00:00:00+05:30,374.63489939800894,377.0049723059246,363.50138868986306,364.5569763183594,10987875,0.0,0.0
2021-03-19 00:00:00+05:30,362.17691241632843,372.8423461955547,361.3005686916486,365.3038330078125,24015080,0.0,0.0
2021-03-22 00:00:00+05:30,365.0748538020803,368.45073470868186,359.49814519462205,363.0134582519531,12170485,0.0,0.0
2021-03-23 00:00:00+05:30,367.2656629044873,367.2656629044873,358.27323178334825,361.0217590332031,21254280,0.0,0.0
2021-03-24 00:00:00+05:30,358.5022733451903,359.49811299337136,353.1944613922554,355.0068664550781,15230805,0.0,0.0
2021-03-25 00:00:00+05:30,357.08819756901573,358.26331154911907,347.54806631259305,351.1131591796875,20565065,0.0,0.0
2021-03-26 00:00:00+05:30,355.5147598126711,356.9886134550368,351.0832611545586,352.7363586425781,16553785,0.0,0.0
2021-03-30 00:00:00+05:30,354.9371894169638,358.89067413210864,353.5230837102522,354.76788330078125,27877620,0.0,0.0
2021-03-31 00:00:00+05:30,354.27992418873544,354.3197358935583,347.0700244453195,349.1413879394531,18991915,0.0,0.0
2021-04-01 00:00:00+05:30,352.52722242182443,361.1412289819752,348.67332798835514,359.4084777832031,19013260,0.0,0.0
2021-04-05 00:00:00+05:30,355.73384291158453,358.4226221373648,345.43686452179674,350.376220703125,12241205,0.0,0.0
2021-04-06 00:00:00+05:30,353.72223061139755,354.80769210561675,344.3015663129672,352.1886291503906,14365225,0.0,0.0
2021-04-07 00:00:00+05:30,351.74052517189324,360.6333966189596,347.66754452399516,356.908935546875,15790710,0.0,0.0
2021-04-08 00:00:00+05:30,357.70557729105957,363.22250649792335,354.25995057862116,355.1661682128906,14451450,0.0,0.0
