Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-22 00:00:00+05:30,536.8007318520345,542.5507641054544,522.5725498526962,526.696533203125,20005630,0.0,0.0
2021-02-23 00:00:00+05:30,530.9233122623334,539.2153419606637,524.0663691150339,527.3674926757812,21902450,0.0,0.0
2021-02-24 00:00:00+05:30,533.2743020651174,546.488601852933,527.2989298648927,544.9212646484375,19087950,0.0,0.0
2021-02-25 00:00:00+05:30,548.6533816456417,550.5096732354016,539.8716301226096,541.693603515625,15845950,0.0,0.0
2021-02-26 00:00:00+05:30,531.9029486627193,534.253924837125,511.430048823009,515.7303466796875,37133260,0.0,0.0
2021-03-01 00:00:00+05:30,520.63788402648,526.0156768749298,508.88312465052945,515.9163818359375,20318810,0.0,0.0
2021-03-02 00:00:00+05:30,519.168565775446,529.9437624236156,515.4511396724117,520.7652587890625,22086340,0.0,0.0
2021-03-03 00:00:00+05:30,525.4524039178435,545.9449103380707,523.0965853702081,542.9620971679688,22524130,0.0,0.0
2021-03-04 00:00:00+05:30,531.9029373174461,545.3376759358835,529.0621794829486,537.3787231445312,22346980,0.0,0.0
2021-03-05 00:00:00+05:30,532.8823893130352,540.6943820427182,529.1698662493314,533.3623657226562,20757600,0.0,0.0
2021-03-08 00:00:00+05:30,535.723188171517,538.1671938014017,520.2460403316766,521.1913452148438,17210420,0.0,0.0
2021-03-09 00:00:00+05:30,526.1234106067677,533.3722027502649,522.597006735108,530.4384155273438,18114960,0.0,0.0
2021-03-10 00:00:00+05:30,532.8825324352973,544.7352266129437,532.8825324352973,543.1728515625,21912500,0.0,0.0
2021-03-12 00:00:00+05:30,548.5554604166207,555.4124036718284,540.8168862563375,544.4265747070312,25080130,0.0,0.0
2021-03-15 00:00:00+05:30,545.7196795232102,547.149863691272,524.1203172957447,532.7894897460938,20870080,0.0,0.0
2021-03-16 00:00:00+05:30,537.6284050286546,539.44553565432,530.9233227594767,534.44482421875,15613050,0.0,0.0
2021-03-17 00:00:00+05:30,534.8415493214368,534.8807103289155,523.5227028285564,525.0263061523438,11347580,0.0,0.0
2021-03-18 00:00:00+05:30,531.2171829510203,543.1678675581927,519.6583475917425,526.2067260742188,23390580,0.0,0.0
2021-03-19 00:00:00+05:30,520.7358764632384,536.7028076196058,508.398304210923,534.180419921875,32203100,0.0,0.0
