Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-22 00:00:00+05:30,595.5047408118298,599.8820256282254,588.770438411696,594.831298828125,3020000,0.0,0.0
2021-02-23 00:00:00+05:30,596.3706841163545,610.8975149207856,592.6186916396912,603.6821899414062,4222282,0.0,0.0
2021-02-24 00:00:00+05:30,629.1762801951916,629.1762801951916,591.6565937615334,602.1909790039062,10479819,0.0,0.0
2021-02-25 00:00:00+05:30,605.0291279632607,614.8900729797621,600.6517834445742,604.644287109375,4977348,0.0,0.0
2021-02-26 00:00:00+05:30,601.2770489986588,602.1429114366015,581.5551617915028,586.0286865234375,5547291,0.0,0.0
2021-03-01 00:00:00+05:30,591.5603737376161,604.6441374732021,586.0767158784163,600.8440551757812,2530243,0.0,0.0
2021-03-02 00:00:00+05:30,604.6441794552384,611.8595037924131,598.3908983630204,608.3480224609375,3051386,0.0,0.0
2021-03-03 00:00:00+05:30,610.8974970699485,623.4040600020892,608.9734104650038,612.7254028320312,3601961,0.0,0.0
2021-03-04 00:00:00+05:30,610.8013193553893,619.4115599818449,604.9328199491737,607.1455078125,2621353,0.0,0.0
2021-03-05 00:00:00+05:30,609.6468633237255,619.074876111332,594.5427714635636,599.0162963867188,2839628,0.0,0.0
2021-03-08 00:00:00+05:30,603.104890705573,604.3555350910631,591.6565534203021,592.6666870117188,1939925,0.0,0.0
2021-03-09 00:00:00+05:30,595.3124179453946,597.3327442274556,579.1501012812394,588.48193359375,3065358,0.0,0.0
2021-03-10 00:00:00+05:30,593.3882951610599,599.9783269911934,591.6566289663144,597.3807983398438,2778304,0.0,0.0
2021-03-12 00:00:00+05:30,599.3529915311675,601.0846577726368,590.1173990976878,591.8971557617188,1884687,0.0,0.0
2021-03-15 00:00:00+05:30,593.6768944969973,595.3123798439526,579.5349050200249,584.5856323242188,2765564,0.0,0.0
2021-03-16 00:00:00+05:30,588.3376055514493,594.5427969722806,585.4033850447131,587.4718017578125,2480801,0.0,0.0
2021-03-17 00:00:00+05:30,588.7704893920115,589.1553301927245,577.3221508331153,580.4487915039062,2263020,0.0,0.0
2021-03-18 00:00:00+05:30,582.9982371726145,585.1147441667687,564.7194145549912,572.319580078125,3387208,0.0,0.0
2021-03-19 00:00:00+05:30,567.605607852197,584.5856974049937,555.1471340378489,577.466552734375,4874177,0.0,0.0
2021-03-22 00:00:00+05:30,580.1121824325169,599.401141265559,573.6183893455857,596.9960327148438,3154483,0.0,0.0
2021-03-23 00:00:00+05:30,597.4288130418303,615.7076334086495,596.9958818683987,610.0315551757812,4940745,0.0,0.0
2021-03-24 00:00:00+05:30,608.78100761234,614.8900179902439,600.9403897022185,605.221435546875,2938251,0.0,0.0
2021-03-25 00:00:00+05:30,609.935482705365,610.1279031186813,587.8084856987034,591.5123291015625,2981311,0.0,0.0
2021-03-26 00:00:00+05:30,596.4667745022449,610.8493318569176,591.7527394099253,604.4517211914062,3557256,0.0,0.0
2021-03-30 00:00:00+05:30,606.9049901880219,613.3987824402355,594.109826086612,605.029052734375,19895244,0.0,0.0
2021-03-31 00:00:00+05:30,606.0873266029395,621.1914193429285,606.0873266029395,614.6495361328125,4424477,0.0,0.0
2021-04-01 00:00:00+05:30,616.6697534880115,628.1661826329236,616.333061821386,625.4724731445312,3844057,0.0,0.0
2021-04-05 00:00:00+05:30,627.2040901497576,627.2040901497576,614.9380390727158,620.4697875976562,3568896,0.0,0.0
2021-04-06 00:00:00+05:30,620.7104003880327,653.2274548814418,613.8798571604007,648.9463500976562,7636739,0.0,0.0
2021-04-07 00:00:00+05:30,649.3311570556796,649.3311570556796,634.1308841917285,640.4803466796875,3898156,0.0,0.0
2021-04-08 00:00:00+05:30,641.7310109277681,651.4957745097735,641.4905000879992,645.2424926757812,2477848,0.0,0.0
2021-04-09 00:00:00+05:30,644.5690570427327,658.99970757354,639.7588401991302,653.9970703125,2566543,0.0,0.0
2021-04-12 00:00:00+05:30,649.3791771983969,649.9563796463009,625.3280965614192,630.7155151367188,4201041,0.0,0.0
2021-04-13 00:00:00+05:30,632.0624445850524,652.1691729306226,631.1004012904025,638.7486572265625,3065417,0.0,0.0
2021-04-15 00:00:00+05:30,637.642298090318,648.4171949730285,622.5863554262512,634.275146484375,3193956,0.0,0.0
2021-04-16 00:00:00+05:30,637.6422732460322,650.8703683254057,635.2371650497826,645.8196411132812,2708331,0.0,0.0
2021-04-19 00:00:00+05:30,636.8726160122949,643.4144982095149,626.7711621329458,638.8928833007812,2620095,0.0,0.0
2021-04-20 00:00:00+05:30,651.6399645882793,671.5061809652511,641.0093985387534,654.2855834960938,8230341,0.0,0.0
