Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-22 00:00:00+05:30,912.4641904214519,916.1369548803483,861.1332614840353,866.1917114257812,6976565,0.0,0.0
2021-02-23 00:00:00+05:30,871.763858422406,878.7992233592973,856.7434713923304,871.2115478515625,5317090,0.0,0.0
2021-02-24 00:00:00+05:30,871.2114821899846,876.754460724584,848.3126568924444,859.6602783203125,3677930,0.0,0.0
2021-02-25 00:00:00+05:30,856.8694596384904,889.5945413784056,856.8694596384904,868.3043823242188,8531875,0.0,0.0
2021-02-26 00:00:00+05:30,864.3990105701383,883.5087899022609,853.7393815160223,857.916015625,7534450,0.0,0.0
2021-03-01 00:00:00+05:30,861.4918640234728,867.8876179830214,852.8187901210339,863.119873046875,3545365,0.0,0.0
2021-03-02 00:00:00+05:30,866.9961112261168,868.2558737896838,850.8613439129506,853.6812744140625,9188390,0.0,0.0
2021-03-03 00:00:00+05:30,865.368122556418,875.2040772832928,857.8094878505229,872.645751953125,4253070,0.0,0.0
2021-03-04 00:00:00+05:30,868.6628815241738,888.3056303818634,861.2980114537119,886.697021484375,7364955,0.0,0.0
2021-03-05 00:00:00+05:30,881.8419717269669,883.7800859505426,869.0504060220564,870.6978149414062,4131845,0.0,0.0
2021-03-08 00:00:00+05:30,872.1514408257223,876.4153159728255,864.9803942091999,870.6494140625,2782080,0.0,0.0
2021-03-09 00:00:00+05:30,872.3356094707099,876.0277150632446,855.9682190505158,862.1314086914062,2715590,0.0,0.0
2021-03-10 00:00:00+05:30,871.3761678798895,875.9985300894613,863.6334110101037,872.2289428710938,3149805,0.0,0.0
2021-03-12 00:00:00+05:30,876.02775448465,877.9561689497672,853.3711912353907,857.9063720703125,3439260,0.0,0.0
2021-03-15 00:00:00+05:30,864.3989819157568,864.8253694296492,830.4819815042641,841.5776977539062,4608715,0.0,0.0
2021-03-16 00:00:00+05:30,848.9134511891148,865.697527881895,845.9868797115545,862.4027099609375,4678635,0.0,0.0
2021-03-17 00:00:00+05:30,862.402784962873,865.3680976910023,841.9750421987835,844.2135620117188,4769865,0.0,0.0
2021-03-18 00:00:00+05:30,846.9559865198906,848.6033955769867,813.0486848067598,816.4791259765625,6054535,0.0,0.0
2021-03-19 00:00:00+05:30,815.9461554970336,834.4260832422789,801.410297620008,828.4373168945312,7062075,0.0,0.0
2021-03-22 00:00:00+05:30,828.9121308410046,846.5586832853583,827.2356808556424,843.8452758789062,4336515,0.0,0.0
2021-03-23 00:00:00+05:30,843.0797734262237,853.3517562024487,837.6724176287296,847.39208984375,3326180,0.0,0.0
2021-03-24 00:00:00+05:30,843.1281947120918,856.45273104902,839.4651892971314,843.1766357421875,3912020,0.0,0.0
2021-03-25 00:00:00+05:30,843.0797462147975,853.1870054999928,830.4335618508869,849.0006713867188,4707080,0.0,0.0
2021-03-26 00:00:00+05:30,856.6465146758311,857.2279253031885,842.633927090976,853.9331665039062,3626590,0.0,0.0
2021-03-30 00:00:00+05:30,858.5750101863528,877.4716262691202,856.8501190642394,875.6788940429688,4331625,0.0,0.0
2021-03-31 00:00:00+05:30,874.0895609813983,881.2024665819397,868.4690412655962,875.25244140625,3862550,0.0,0.0
2021-04-01 00:00:00+05:30,881.8420093326517,890.5538236756871,876.4249538222671,889.1390380859375,3238200,0.0,0.0
2021-04-05 00:00:00+05:30,883.7801676196349,888.4316303567425,857.4024589895807,883.1212158203125,3661290,0.0,0.0
2021-04-06 00:00:00+05:30,883.5863611013497,899.2656998186541,880.2916020422743,895.2634887695312,3711470,0.0,0.0
2021-04-07 00:00:00+05:30,903.6070130289215,917.5032588480366,899.4788202816904,909.4891967773438,5568060,0.0,0.0
2021-04-08 00:00:00+05:30,909.5085967499223,921.7671936316306,903.3938483618184,908.79150390625,3303175,0.0,0.0
2021-04-09 00:00:00+05:30,909.537713943312,929.1320219345939,909.2179085095788,922.6005859375,6810735,0.0,0.0
2021-04-12 00:00:00+05:30,925.4496605778696,992.314609876166,909.9447447985546,968.4661254882812,17568825,0.0,0.0
2021-04-13 00:00:00+05:30,997.1016943110345,997.1016943110345,920.8175371843063,925.8954467773438,19686170,0.0,0.0
